Source,Target,Weight,Label,Type
516,666,1,Año,Dirigido
516,667,1,Año,Dirigido
516,668,1,Año,Dirigido
516,669,1,Año,Dirigido
516,670,1,Año,Dirigido
516,673,1,Año,Dirigido
516,674,1,Año,Dirigido
516,676,1,Año,Dirigido
516,677,1,Año,Dirigido
516,678,1,Año,Dirigido
516,679,1,Año,Dirigido
516,680,1,Año,Dirigido
516,681,1,Año,Dirigido
516,682,1,Año,Dirigido
516,687,1,Año,Dirigido
516,688,1,Año,Dirigido
516,690,1,Año,Dirigido
516,691,1,Año,Dirigido
516,692,1,Año,Dirigido
516,693,1,Año,Dirigido
516,694,1,Año,Dirigido
516,695,1,Año,Dirigido
516,700,1,Año,Dirigido
516,701,1,Año,Dirigido
516,704,1,Año,Dirigido
516,707,1,Año,Dirigido
516,709,1,Año,Dirigido
516,712,1,Año,Dirigido
516,719,1,Año,Dirigido
516,720,1,Año,Dirigido
516,733,1,Año,Dirigido
516,735,1,Año,Dirigido
516,736,1,Año,Dirigido
516,737,1,Año,Dirigido
516,743,1,Año,Dirigido
516,747,1,Año,Dirigido
516,748,1,Año,Dirigido
516,753,1,Año,Dirigido
516,754,1,Año,Dirigido
516,763,1,Año,Dirigido
516,765,1,Año,Dirigido
516,768,1,Año,Dirigido
516,771,1,Año,Dirigido
516,772,1,Año,Dirigido
516,774,1,Año,Dirigido
516,780,1,Año,Dirigido
516,783,1,Año,Dirigido
516,790,1,Año,Dirigido
516,794,1,Año,Dirigido
516,795,1,Año,Dirigido
516,798,1,Año,Dirigido
516,809,1,Año,Dirigido
516,811,1,Año,Dirigido
516,813,1,Año,Dirigido
516,814,1,Año,Dirigido
516,820,1,Año,Dirigido
516,824,1,Año,Dirigido
516,826,1,Año,Dirigido
516,827,1,Año,Dirigido
516,828,1,Año,Dirigido
516,829,1,Año,Dirigido
516,882,1,Año,Dirigido
516,883,1,Año,Dirigido
516,884,1,Año,Dirigido
516,885,1,Año,Dirigido
516,887,1,Año,Dirigido
516,889,1,Año,Dirigido
516,890,1,Año,Dirigido
516,891,1,Año,Dirigido
516,892,1,Año,Dirigido
516,893,1,Año,Dirigido
516,894,1,Año,Dirigido
516,895,1,Año,Dirigido
516,897,1,Año,Dirigido
516,898,1,Año,Dirigido
516,899,1,Año,Dirigido
516,901,1,Año,Dirigido
516,905,1,Año,Dirigido
516,906,1,Año,Dirigido
516,907,1,Año,Dirigido
516,908,1,Año,Dirigido
516,910,1,Año,Dirigido
516,912,1,Año,Dirigido
516,913,1,Año,Dirigido
516,914,1,Año,Dirigido
516,915,1,Año,Dirigido
516,916,1,Año,Dirigido
516,919,1,Año,Dirigido
516,924,1,Año,Dirigido
516,938,1,Año,Dirigido
516,952,1,Año,Dirigido
516,964,1,Año,Dirigido
516,1006,1,Año,Dirigido
516,1007,1,Año,Dirigido
516,1008,1,Año,Dirigido
516,1010,1,Año,Dirigido
516,1011,1,Año,Dirigido
516,1013,1,Año,Dirigido
516,1014,1,Año,Dirigido
516,1016,1,Año,Dirigido
516,1017,1,Año,Dirigido
516,1018,1,Año,Dirigido
516,1021,1,Año,Dirigido
516,1022,1,Año,Dirigido
516,1024,1,Año,Dirigido
516,1026,1,Año,Dirigido
516,1029,1,Año,Dirigido
516,1031,1,Año,Dirigido
516,1032,1,Año,Dirigido
516,1033,1,Año,Dirigido
516,1034,1,Año,Dirigido
516,1036,1,Año,Dirigido
516,1038,1,Año,Dirigido
516,1039,1,Año,Dirigido
516,1040,1,Año,Dirigido
516,1042,1,Año,Dirigido
516,1044,1,Año,Dirigido
516,1054,1,Año,Dirigido
516,1055,1,Año,Dirigido
516,1057,1,Año,Dirigido
516,1058,1,Año,Dirigido
516,1059,1,Año,Dirigido
516,1061,1,Año,Dirigido
516,1065,1,Año,Dirigido
516,1066,1,Año,Dirigido
516,1067,1,Año,Dirigido
516,1070,1,Año,Dirigido
516,1073,1,Año,Dirigido
516,1074,1,Año,Dirigido
516,1075,1,Año,Dirigido
516,1080,1,Año,Dirigido
516,1089,1,Año,Dirigido
516,1108,1,Año,Dirigido
516,1170,1,Año,Dirigido
516,1171,1,Año,Dirigido
516,1172,1,Año,Dirigido
516,1173,1,Año,Dirigido
516,1174,1,Año,Dirigido
516,1175,1,Año,Dirigido
516,1176,1,Año,Dirigido
516,1177,1,Año,Dirigido
516,1178,1,Año,Dirigido
516,1179,1,Año,Dirigido
516,1180,1,Año,Dirigido
516,1182,1,Año,Dirigido
516,1183,1,Año,Dirigido
516,1184,1,Año,Dirigido
516,1185,1,Año,Dirigido
516,1187,1,Año,Dirigido
516,1188,1,Año,Dirigido
516,1189,1,Año,Dirigido
516,1190,1,Año,Dirigido
516,1191,1,Año,Dirigido
516,1192,1,Año,Dirigido
516,1193,1,Año,Dirigido
516,1194,1,Año,Dirigido
516,1195,1,Año,Dirigido
516,1196,1,Año,Dirigido
516,1197,1,Año,Dirigido
516,1198,1,Año,Dirigido
516,1199,1,Año,Dirigido
516,1202,1,Año,Dirigido
516,1203,1,Año,Dirigido
516,1205,1,Año,Dirigido
516,1206,1,Año,Dirigido
516,1207,1,Año,Dirigido
516,1211,1,Año,Dirigido
516,1214,1,Año,Dirigido
516,1215,1,Año,Dirigido
516,1217,1,Año,Dirigido
516,1222,1,Año,Dirigido
516,1223,1,Año,Dirigido
516,1224,1,Año,Dirigido
516,1231,1,Año,Dirigido
516,1233,1,Año,Dirigido
516,1253,1,Año,Dirigido
516,1264,1,Año,Dirigido
516,1265,1,Año,Dirigido
516,1266,1,Año,Dirigido
516,1270,1,Año,Dirigido
516,1273,1,Año,Dirigido
516,1275,1,Año,Dirigido
516,1445,1,Año,Dirigido
516,1449,1,Año,Dirigido
516,1460,1,Año,Dirigido
517,518,1,Artista,Dirigido
517,521,1,Artista,Dirigido
517,523,1,Artista,Dirigido
517,524,1,Artista,Dirigido
517,547,1,Artista,Dirigido
517,617,1,Artista,Dirigido
517,633,1,Año,Dirigido
517,645,1,Artista,Dirigido
517,840,1,Año,Dirigido
517,845,1,Año,Dirigido
517,875,1,Año,Dirigido
517,1458,1,Año,Dirigido
518,521,1,Artista,Dirigido
518,523,1,Artista,Dirigido
518,524,1,Artista,Dirigido
518,534,1,Año,Dirigido
518,547,1,Artista,Dirigido
518,592,1,Año,Dirigido
518,593,1,Año,Dirigido
518,600,1,Año,Dirigido
518,613,1,Año,Dirigido
518,615,1,Año,Dirigido
518,617,1,Artista,Dirigido
518,636,1,Año,Dirigido
518,645,1,Artista,Dirigido
518,650,1,Año,Dirigido
518,651,1,Año,Dirigido
519,526,1,Artista,Dirigido
519,528,1,Artista,Dirigido
519,672,1,Año,Dirigido
519,739,1,Año,Dirigido
519,750,1,Año,Dirigido
519,756,1,Año,Dirigido
519,758,1,Año,Dirigido
519,759,1,Año,Dirigido
519,762,1,Año,Dirigido
519,777,1,Año,Dirigido
519,789,1,Año,Dirigido
519,797,1,Año,Dirigido
519,802,1,Año,Dirigido
519,807,1,Año,Dirigido
519,832,1,Año,Dirigido
519,918,1,Año,Dirigido
519,939,1,Año,Dirigido
519,954,1,Año,Dirigido
519,961,1,Año,Dirigido
519,1084,1,Año,Dirigido
519,1102,1,Año,Dirigido
519,1110,1,Año,Dirigido
519,1111,1,Año,Dirigido
519,1128,1,Año,Dirigido
519,1136,1,Año,Dirigido
519,1143,1,Año,Dirigido
519,1154,1,Año,Dirigido
519,1155,1,Año,Dirigido
519,1157,1,Año,Dirigido
519,1160,1,Año,Dirigido
519,1162,1,Año,Dirigido
519,1167,1,Año,Dirigido
519,1261,1,Año,Dirigido
519,1281,1,Año,Dirigido
519,1315,1,Año,Dirigido
519,1325,1,Año,Dirigido
519,1340,1,Año,Dirigido
519,1343,1,Año,Dirigido
519,1344,1,Año,Dirigido
519,1348,1,Año,Dirigido
519,1357,1,Año,Dirigido
519,1358,1,Año,Dirigido
519,1361,1,Año,Dirigido
519,1363,1,Año,Dirigido
519,1369,1,Año,Dirigido
519,1375,1,Año,Dirigido
519,1377,1,Año,Dirigido
519,1380,1,Año,Dirigido
519,1396,1,Año,Dirigido
519,1402,1,Año,Dirigido
519,1406,1,Año,Dirigido
519,1408,1,Año,Dirigido
519,1414,1,Año,Dirigido
519,1432,1,Año,Dirigido
519,1451,1,Año,Dirigido
520,522,1,Año,Dirigido
520,527,1,Año,Dirigido
520,658,1,Año,Dirigido
520,663,1,Año,Dirigido
520,664,1,Año,Dirigido
520,665,1,Año,Dirigido
520,666,1,Año,Dirigido
520,667,1,Año,Dirigido
520,668,1,Año,Dirigido
520,669,1,Año,Dirigido
520,670,1,Año,Dirigido
520,673,1,Año,Dirigido
520,674,1,Año,Dirigido
520,676,1,Año,Dirigido
520,677,1,Año,Dirigido
520,678,1,Año,Dirigido
520,679,1,Año,Dirigido
520,680,1,Año,Dirigido
520,681,1,Año,Dirigido
520,682,1,Año,Dirigido
520,687,1,Año,Dirigido
520,688,1,Año,Dirigido
520,690,1,Año,Dirigido
520,691,1,Año,Dirigido
520,692,1,Año,Dirigido
520,693,1,Año,Dirigido
520,694,1,Año,Dirigido
520,695,1,Año,Dirigido
520,700,1,Año,Dirigido
520,701,1,Año,Dirigido
520,704,1,Año,Dirigido
520,707,1,Año,Dirigido
520,709,1,Año,Dirigido
520,712,1,Año,Dirigido
520,719,1,Año,Dirigido
520,720,1,Año,Dirigido
520,733,1,Año,Dirigido
520,735,1,Año,Dirigido
520,736,1,Año,Dirigido
520,737,1,Año,Dirigido
520,743,1,Año,Dirigido
520,747,1,Año,Dirigido
520,748,1,Año,Dirigido
520,753,1,Año,Dirigido
520,754,1,Año,Dirigido
520,763,1,Año,Dirigido
520,765,1,Año,Dirigido
520,768,1,Año,Dirigido
520,771,1,Año,Dirigido
520,772,1,Año,Dirigido
520,774,1,Año,Dirigido
520,780,1,Año,Dirigido
520,783,1,Año,Dirigido
520,790,1,Año,Dirigido
520,794,1,Año,Dirigido
520,795,1,Año,Dirigido
520,798,1,Año,Dirigido
520,809,1,Año,Dirigido
520,811,1,Año,Dirigido
520,813,1,Año,Dirigido
520,814,1,Año,Dirigido
520,820,1,Año,Dirigido
520,824,1,Año,Dirigido
520,826,1,Año,Dirigido
520,827,1,Año,Dirigido
520,828,1,Año,Dirigido
520,829,1,Año,Dirigido
520,882,1,Año,Dirigido
520,883,1,Año,Dirigido
520,884,1,Año,Dirigido
520,885,1,Año,Dirigido
520,887,1,Año,Dirigido
520,889,1,Año,Dirigido
520,890,1,Año,Dirigido
520,891,1,Año,Dirigido
520,892,1,Año,Dirigido
520,893,1,Año,Dirigido
520,894,1,Año,Dirigido
520,895,1,Año,Dirigido
520,897,1,Año,Dirigido
520,898,1,Año,Dirigido
520,899,1,Año,Dirigido
520,901,1,Año,Dirigido
520,905,1,Año,Dirigido
520,906,1,Año,Dirigido
520,907,1,Año,Dirigido
520,908,1,Año,Dirigido
520,910,1,Año,Dirigido
520,912,1,Año,Dirigido
520,913,1,Año,Dirigido
520,914,1,Año,Dirigido
520,915,1,Año,Dirigido
520,916,1,Año,Dirigido
520,919,1,Año,Dirigido
520,924,1,Año,Dirigido
520,938,1,Año,Dirigido
520,952,1,Año,Dirigido
520,964,1,Año,Dirigido
520,1006,1,Año,Dirigido
520,1007,1,Año,Dirigido
520,1008,1,Año,Dirigido
520,1010,1,Año,Dirigido
520,1011,1,Año,Dirigido
520,1013,1,Año,Dirigido
520,1014,1,Año,Dirigido
520,1016,1,Año,Dirigido
520,1017,1,Año,Dirigido
520,1018,1,Año,Dirigido
520,1021,1,Año,Dirigido
520,1022,1,Año,Dirigido
520,1024,1,Año,Dirigido
520,1026,1,Año,Dirigido
520,1029,1,Año,Dirigido
520,1031,1,Año,Dirigido
520,1032,1,Año,Dirigido
520,1033,1,Año,Dirigido
520,1034,1,Año,Dirigido
520,1036,1,Año,Dirigido
520,1038,1,Año,Dirigido
520,1039,1,Año,Dirigido
520,1040,1,Año,Dirigido
520,1042,1,Año,Dirigido
520,1044,1,Año,Dirigido
520,1054,1,Año,Dirigido
520,1055,1,Año,Dirigido
520,1057,1,Año,Dirigido
520,1058,1,Año,Dirigido
520,1059,1,Año,Dirigido
520,1061,1,Año,Dirigido
520,1065,1,Año,Dirigido
520,1066,1,Año,Dirigido
520,1067,1,Año,Dirigido
520,1070,1,Año,Dirigido
520,1073,1,Año,Dirigido
520,1074,1,Año,Dirigido
520,1075,1,Año,Dirigido
520,1080,1,Año,Dirigido
520,1089,1,Año,Dirigido
520,1108,1,Año,Dirigido
520,1170,1,Año,Dirigido
520,1171,1,Año,Dirigido
520,1172,1,Año,Dirigido
520,1173,1,Año,Dirigido
520,1174,1,Año,Dirigido
520,1175,1,Año,Dirigido
520,1176,1,Año,Dirigido
520,1177,1,Año,Dirigido
520,1178,1,Año,Dirigido
520,1179,1,Año,Dirigido
520,1180,1,Año,Dirigido
520,1182,1,Año,Dirigido
520,1183,1,Año,Dirigido
520,1184,1,Año,Dirigido
520,1185,1,Año,Dirigido
520,1187,1,Año,Dirigido
520,1188,1,Año,Dirigido
520,1189,1,Año,Dirigido
520,1190,1,Año,Dirigido
520,1191,1,Año,Dirigido
520,1192,1,Año,Dirigido
520,1193,1,Año,Dirigido
520,1194,1,Año,Dirigido
520,1195,1,Año,Dirigido
520,1196,1,Año,Dirigido
520,1197,1,Año,Dirigido
520,1198,1,Año,Dirigido
520,1199,1,Año,Dirigido
520,1202,1,Año,Dirigido
520,1203,1,Año,Dirigido
520,1205,1,Año,Dirigido
520,1206,1,Año,Dirigido
520,1207,1,Año,Dirigido
520,1211,1,Año,Dirigido
520,1214,1,Año,Dirigido
520,1215,1,Año,Dirigido
520,1217,1,Año,Dirigido
520,1222,1,Año,Dirigido
520,1223,1,Año,Dirigido
520,1224,1,Año,Dirigido
520,1231,1,Año,Dirigido
520,1233,1,Año,Dirigido
520,1253,1,Año,Dirigido
520,1264,1,Año,Dirigido
520,1265,1,Año,Dirigido
520,1266,1,Año,Dirigido
520,1270,1,Año,Dirigido
520,1273,1,Año,Dirigido
520,1275,1,Año,Dirigido
520,1445,1,Año,Dirigido
520,1449,1,Año,Dirigido
520,1460,1,Año,Dirigido
521,523,1,Artista,Dirigido
521,524,1,Artista,Dirigido
521,547,1,Artista,Dirigido
521,617,1,Artista,Dirigido
521,641,1,Año,Dirigido
521,645,1,Artista,Dirigido
521,1271,1,Año,Dirigido
521,1290,1,Año,Dirigido
521,1293,1,Año,Dirigido
521,1360,1,Año,Dirigido
521,1423,1,Año,Dirigido
522,527,1,Año,Dirigido
522,658,1,Año,Dirigido
522,663,1,Año,Dirigido
522,664,1,Año,Dirigido
522,665,1,Año,Dirigido
522,666,1,Año,Dirigido
522,667,1,Año,Dirigido
522,668,1,Año,Dirigido
522,669,1,Año,Dirigido
522,670,1,Año,Dirigido
522,673,1,Año,Dirigido
522,674,1,Año,Dirigido
522,676,1,Año,Dirigido
522,677,1,Año,Dirigido
522,678,1,Año,Dirigido
522,679,1,Año,Dirigido
522,680,1,Año,Dirigido
522,681,1,Año,Dirigido
522,682,1,Año,Dirigido
522,687,1,Año,Dirigido
522,688,1,Año,Dirigido
522,690,1,Año,Dirigido
522,691,1,Año,Dirigido
522,692,1,Año,Dirigido
522,693,1,Año,Dirigido
522,694,1,Año,Dirigido
522,695,1,Año,Dirigido
522,700,1,Año,Dirigido
522,701,1,Año,Dirigido
522,704,1,Año,Dirigido
522,707,1,Año,Dirigido
522,709,1,Año,Dirigido
522,712,1,Año,Dirigido
522,719,1,Año,Dirigido
522,720,1,Año,Dirigido
522,733,1,Año,Dirigido
522,735,1,Año,Dirigido
522,736,1,Año,Dirigido
522,737,1,Año,Dirigido
522,743,1,Año,Dirigido
522,747,1,Año,Dirigido
522,748,1,Año,Dirigido
522,753,1,Año,Dirigido
522,754,1,Año,Dirigido
522,763,1,Año,Dirigido
522,765,1,Año,Dirigido
522,768,1,Año,Dirigido
522,771,1,Año,Dirigido
522,772,1,Año,Dirigido
522,774,1,Año,Dirigido
522,780,1,Año,Dirigido
522,783,1,Año,Dirigido
522,790,1,Año,Dirigido
522,794,1,Año,Dirigido
522,795,1,Año,Dirigido
522,798,1,Año,Dirigido
522,809,1,Año,Dirigido
522,811,1,Año,Dirigido
522,813,1,Año,Dirigido
522,814,1,Año,Dirigido
522,820,1,Año,Dirigido
522,824,1,Año,Dirigido
522,826,1,Año,Dirigido
522,827,1,Año,Dirigido
522,828,1,Año,Dirigido
522,829,1,Año,Dirigido
522,882,1,Año,Dirigido
522,883,1,Año,Dirigido
522,884,1,Año,Dirigido
522,885,1,Año,Dirigido
522,887,1,Año,Dirigido
522,889,1,Año,Dirigido
522,890,1,Año,Dirigido
522,891,1,Año,Dirigido
522,892,1,Año,Dirigido
522,893,1,Año,Dirigido
522,894,1,Año,Dirigido
522,895,1,Año,Dirigido
522,897,1,Año,Dirigido
522,898,1,Año,Dirigido
522,899,1,Año,Dirigido
522,901,1,Año,Dirigido
522,905,1,Año,Dirigido
522,906,1,Año,Dirigido
522,907,1,Año,Dirigido
522,908,1,Año,Dirigido
522,910,1,Año,Dirigido
522,912,1,Año,Dirigido
522,913,1,Año,Dirigido
522,914,1,Año,Dirigido
522,915,1,Año,Dirigido
522,916,1,Año,Dirigido
522,919,1,Año,Dirigido
522,924,1,Año,Dirigido
522,938,1,Año,Dirigido
522,952,1,Año,Dirigido
522,964,1,Año,Dirigido
522,1006,1,Año,Dirigido
522,1007,1,Año,Dirigido
522,1008,1,Año,Dirigido
522,1010,1,Año,Dirigido
522,1011,1,Año,Dirigido
522,1013,1,Año,Dirigido
522,1014,1,Año,Dirigido
522,1016,1,Año,Dirigido
522,1017,1,Año,Dirigido
522,1018,1,Año,Dirigido
522,1021,1,Año,Dirigido
522,1022,1,Año,Dirigido
522,1024,1,Año,Dirigido
522,1026,1,Año,Dirigido
522,1029,1,Año,Dirigido
522,1031,1,Año,Dirigido
522,1032,1,Año,Dirigido
522,1033,1,Año,Dirigido
522,1034,1,Año,Dirigido
522,1036,1,Año,Dirigido
522,1038,1,Año,Dirigido
522,1039,1,Año,Dirigido
522,1040,1,Año,Dirigido
522,1042,1,Año,Dirigido
522,1044,1,Año,Dirigido
522,1054,1,Año,Dirigido
522,1055,1,Año,Dirigido
522,1057,1,Año,Dirigido
522,1058,1,Año,Dirigido
522,1059,1,Año,Dirigido
522,1061,1,Año,Dirigido
522,1065,1,Año,Dirigido
522,1066,1,Año,Dirigido
522,1067,1,Año,Dirigido
522,1070,1,Año,Dirigido
522,1073,1,Año,Dirigido
522,1074,1,Año,Dirigido
522,1075,1,Año,Dirigido
522,1080,1,Año,Dirigido
522,1089,1,Año,Dirigido
522,1108,1,Año,Dirigido
522,1170,1,Año,Dirigido
522,1171,1,Año,Dirigido
522,1172,1,Año,Dirigido
522,1173,1,Año,Dirigido
522,1174,1,Año,Dirigido
522,1175,1,Año,Dirigido
522,1176,1,Año,Dirigido
522,1177,1,Año,Dirigido
522,1178,1,Año,Dirigido
522,1179,1,Año,Dirigido
522,1180,1,Año,Dirigido
522,1182,1,Año,Dirigido
522,1183,1,Año,Dirigido
522,1184,1,Año,Dirigido
522,1185,1,Año,Dirigido
522,1187,1,Año,Dirigido
522,1188,1,Año,Dirigido
522,1189,1,Año,Dirigido
522,1190,1,Año,Dirigido
522,1191,1,Año,Dirigido
522,1192,1,Año,Dirigido
522,1193,1,Año,Dirigido
522,1194,1,Año,Dirigido
522,1195,1,Año,Dirigido
522,1196,1,Año,Dirigido
522,1197,1,Año,Dirigido
522,1198,1,Año,Dirigido
522,1199,1,Año,Dirigido
522,1202,1,Año,Dirigido
522,1203,1,Año,Dirigido
522,1205,1,Año,Dirigido
522,1206,1,Año,Dirigido
522,1207,1,Año,Dirigido
522,1211,1,Año,Dirigido
522,1214,1,Año,Dirigido
522,1215,1,Año,Dirigido
522,1217,1,Año,Dirigido
522,1222,1,Año,Dirigido
522,1223,1,Año,Dirigido
522,1224,1,Año,Dirigido
522,1231,1,Año,Dirigido
522,1233,1,Año,Dirigido
522,1253,1,Año,Dirigido
522,1264,1,Año,Dirigido
522,1265,1,Año,Dirigido
522,1266,1,Año,Dirigido
522,1270,1,Año,Dirigido
522,1273,1,Año,Dirigido
522,1275,1,Año,Dirigido
522,1445,1,Año,Dirigido
522,1449,1,Año,Dirigido
522,1460,1,Año,Dirigido
523,524,1,Artista,Dirigido
523,529,1,Año,Dirigido
523,547,1,Artista,Dirigido
523,548,1,Año,Dirigido
523,549,1,Año,Dirigido
523,550,1,Año,Dirigido
523,555,1,Año,Dirigido
523,557,1,Año,Dirigido
523,617,1,Artista,Dirigido
523,618,1,Año,Dirigido
523,621,1,Año,Dirigido
523,622,1,Año,Dirigido
523,645,1,Artista,Dirigido
523,1453,1,Año,Dirigido
523,1466,1,Año,Dirigido
523,1497,1,Año,Dirigido
524,546,1,Año,Dirigido
524,547,1,Artista,Dirigido
524,594,1,Año,Dirigido
524,607,1,Año,Dirigido
524,608,1,Año,Dirigido
524,617,1,Artista,Dirigido
524,630,1,Año,Dirigido
524,645,1,Artista,Dirigido
524,873,1,Año,Dirigido
524,878,1,Año,Dirigido
524,1046,1,Año,Dirigido
524,1100,1,Año,Dirigido
524,1103,1,Año,Dirigido
524,1117,1,Año,Dirigido
524,1166,1,Año,Dirigido
524,1282,1,Año,Dirigido
524,1286,1,Año,Dirigido
524,1304,1,Año,Dirigido
524,1334,1,Año,Dirigido
524,1386,1,Año,Dirigido
524,1427,1,Año,Dirigido
524,1430,1,Año,Dirigido
524,1448,1,Año,Dirigido
524,1493,1,Año,Dirigido
525,563,1,Año,Dirigido
525,595,1,Año,Dirigido
525,624,1,Año,Dirigido
525,625,1,Artista,Dirigido
525,850,1,Año,Dirigido
525,1147,1,Año,Dirigido
525,1471,1,Año,Dirigido
525,1489,1,Año,Dirigido
525,1498,1,Año,Dirigido
526,528,1,Artista,Dirigido
526,654,1,Año,Dirigido
526,659,1,Año,Dirigido
526,661,1,Año,Dirigido
526,662,1,Año,Dirigido
526,685,1,Año,Dirigido
526,714,1,Año,Dirigido
526,728,1,Año,Dirigido
526,730,1,Año,Dirigido
526,732,1,Año,Dirigido
526,741,1,Año,Dirigido
526,745,1,Año,Dirigido
526,746,1,Año,Dirigido
526,749,1,Año,Dirigido
526,755,1,Año,Dirigido
526,764,1,Año,Dirigido
526,767,1,Año,Dirigido
526,770,1,Año,Dirigido
526,775,1,Año,Dirigido
526,778,1,Año,Dirigido
526,779,1,Año,Dirigido
526,784,1,Año,Dirigido
526,785,1,Año,Dirigido
526,787,1,Año,Dirigido
526,796,1,Año,Dirigido
526,799,1,Año,Dirigido
526,800,1,Año,Dirigido
526,888,1,Año,Dirigido
526,909,1,Año,Dirigido
526,917,1,Año,Dirigido
526,936,1,Año,Dirigido
526,937,1,Año,Dirigido
526,940,1,Año,Dirigido
526,942,1,Año,Dirigido
526,947,1,Año,Dirigido
526,948,1,Año,Dirigido
526,963,1,Año,Dirigido
526,1049,1,Año,Dirigido
526,1056,1,Año,Dirigido
526,1105,1,Año,Dirigido
526,1118,1,Año,Dirigido
526,1122,1,Año,Dirigido
526,1124,1,Año,Dirigido
526,1126,1,Año,Dirigido
526,1130,1,Año,Dirigido
526,1134,1,Año,Dirigido
526,1138,1,Año,Dirigido
526,1140,1,Año,Dirigido
526,1141,1,Año,Dirigido
526,1142,1,Año,Dirigido
526,1144,1,Año,Dirigido
526,1145,1,Año,Dirigido
526,1146,1,Año,Dirigido
526,1148,1,Año,Dirigido
526,1150,1,Año,Dirigido
526,1151,1,Año,Dirigido
526,1156,1,Año,Dirigido
526,1163,1,Año,Dirigido
526,1168,1,Año,Dirigido
526,1241,1,Año,Dirigido
526,1244,1,Año,Dirigido
526,1247,1,Año,Dirigido
526,1250,1,Año,Dirigido
526,1251,1,Año,Dirigido
526,1252,1,Año,Dirigido
526,1254,1,Año,Dirigido
526,1255,1,Año,Dirigido
526,1260,1,Año,Dirigido
526,1272,1,Año,Dirigido
526,1274,1,Año,Dirigido
526,1294,1,Año,Dirigido
526,1295,1,Año,Dirigido
526,1296,1,Año,Dirigido
526,1306,1,Año,Dirigido
526,1307,1,Año,Dirigido
526,1308,1,Año,Dirigido
526,1309,1,Año,Dirigido
526,1310,1,Año,Dirigido
526,1311,1,Año,Dirigido
526,1312,1,Año,Dirigido
526,1313,1,Año,Dirigido
526,1316,1,Año,Dirigido
526,1317,1,Año,Dirigido
526,1318,1,Año,Dirigido
526,1319,1,Año,Dirigido
526,1320,1,Año,Dirigido
526,1321,1,Año,Dirigido
526,1322,1,Año,Dirigido
526,1323,1,Año,Dirigido
526,1324,1,Año,Dirigido
526,1326,1,Año,Dirigido
526,1341,1,Año,Dirigido
526,1342,1,Año,Dirigido
526,1345,1,Año,Dirigido
526,1349,1,Año,Dirigido
526,1350,1,Año,Dirigido
526,1356,1,Año,Dirigido
526,1359,1,Año,Dirigido
526,1362,1,Año,Dirigido
526,1365,1,Año,Dirigido
526,1370,1,Año,Dirigido
526,1372,1,Año,Dirigido
526,1373,1,Año,Dirigido
526,1374,1,Año,Dirigido
526,1376,1,Año,Dirigido
526,1383,1,Año,Dirigido
526,1384,1,Año,Dirigido
526,1385,1,Año,Dirigido
526,1397,1,Año,Dirigido
526,1404,1,Año,Dirigido
526,1409,1,Año,Dirigido
526,1415,1,Año,Dirigido
526,1431,1,Año,Dirigido
527,658,1,Año,Dirigido
527,663,1,Año,Dirigido
527,664,1,Año,Dirigido
527,665,1,Año,Dirigido
527,666,1,Año,Dirigido
527,667,1,Año,Dirigido
527,668,1,Año,Dirigido
527,669,1,Año,Dirigido
527,670,1,Año,Dirigido
527,673,1,Año,Dirigido
527,674,1,Año,Dirigido
527,676,1,Año,Dirigido
527,677,1,Año,Dirigido
527,678,1,Año,Dirigido
527,679,1,Año,Dirigido
527,680,1,Año,Dirigido
527,681,1,Año,Dirigido
527,682,1,Año,Dirigido
527,687,1,Año,Dirigido
527,688,1,Año,Dirigido
527,690,1,Año,Dirigido
527,691,1,Año,Dirigido
527,692,1,Año,Dirigido
527,693,1,Año,Dirigido
527,694,1,Año,Dirigido
527,695,1,Año,Dirigido
527,700,1,Año,Dirigido
527,701,1,Año,Dirigido
527,704,1,Año,Dirigido
527,707,1,Año,Dirigido
527,709,1,Año,Dirigido
527,712,1,Año,Dirigido
527,719,1,Año,Dirigido
527,720,1,Año,Dirigido
527,733,1,Año,Dirigido
527,735,1,Año,Dirigido
527,736,1,Año,Dirigido
527,737,1,Año,Dirigido
527,743,1,Año,Dirigido
527,747,1,Año,Dirigido
527,748,1,Año,Dirigido
527,753,1,Año,Dirigido
527,754,1,Año,Dirigido
527,763,1,Año,Dirigido
527,765,1,Año,Dirigido
527,768,1,Año,Dirigido
527,771,1,Año,Dirigido
527,772,1,Año,Dirigido
527,774,1,Año,Dirigido
527,780,1,Año,Dirigido
527,783,1,Año,Dirigido
527,790,1,Año,Dirigido
527,794,1,Año,Dirigido
527,795,1,Año,Dirigido
527,798,1,Año,Dirigido
527,809,1,Año,Dirigido
527,811,1,Año,Dirigido
527,813,1,Año,Dirigido
527,814,1,Año,Dirigido
527,820,1,Año,Dirigido
527,824,1,Año,Dirigido
527,826,1,Año,Dirigido
527,827,1,Año,Dirigido
527,828,1,Año,Dirigido
527,829,1,Año,Dirigido
527,882,1,Año,Dirigido
527,883,1,Año,Dirigido
527,884,1,Año,Dirigido
527,885,1,Año,Dirigido
527,887,1,Año,Dirigido
527,889,1,Año,Dirigido
527,890,1,Año,Dirigido
527,891,1,Año,Dirigido
527,892,1,Año,Dirigido
527,893,1,Año,Dirigido
527,894,1,Año,Dirigido
527,895,1,Año,Dirigido
527,897,1,Año,Dirigido
527,898,1,Año,Dirigido
527,899,1,Año,Dirigido
527,901,1,Año,Dirigido
